method,stratum,metric,mean,ci95_low,ci95_high,groups,configurations,eligible_groups,eligible_configurations,all_failure_groups
graph_17_raw,overall,excess_hit1,0.075,-0.225,0.375,6,6,5,5,1
graph_17_raw,overall,excess_feasible1,0.14583333333333334,-0.14583333333333334,0.4375,6,6,6,6,1
graph_17_raw,overall,excess_quality1,0.10416666666666667,-0.14583333333333334,0.3541666666666667,6,6,6,6,1
graph_17_raw,overall,boundary_near_tie1,0.6666666666666666,0.3333333333333333,1.0,6,6,6,6,1
graph_17_raw,overall,hit2,0.8,0.4,1.0,6,6,5,5,1
graph_17_raw,overall,feasible2,0.8333333333333334,0.5,1.0,6,6,6,6,1
graph_17_raw,overall,quality2,0.5,0.25,0.75,6,6,6,6,1
graph_17_raw,overall,regret2,0.08333333333333333,0.0,0.25,6,6,6,6,1
graph_17_raw,overall,random_hit2,0.55,0.37857142857142856,0.7214285714285714,6,6,5,5,1
graph_17_raw,overall,random_feasible2,0.5714285714285714,0.31547619047619047,0.7738095238095237,6,6,6,6,1
graph_17_raw,overall,random_quality2,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
graph_17_raw,overall,excess_hit2,0.25,-0.1285714285714286,0.5785714285714285,6,6,5,5,1
graph_17_raw,overall,excess_feasible2,0.2619047619047619,0.1130952380952381,0.3988095238095238,6,6,6,6,1
graph_17_raw,overall,excess_quality2,0.1875,0.020833333333333332,0.3645833333333333,6,6,6,6,1
graph_17_raw,overall,boundary_near_tie2,0.3333333333333333,0.0,0.6666666666666666,6,6,6,6,1
graph_17_raw,overall,hit4,1.0,1.0,1.0,6,6,5,5,1
graph_17_raw,overall,feasible4,0.8333333333333334,0.5,1.0,6,6,6,6,1
graph_17_raw,overall,quality4,0.5,0.25,0.75,6,6,6,6,1
graph_17_raw,overall,regret4,0.0,0.0,0.0,6,6,6,6,1
graph_17_raw,overall,random_hit4,0.8085714285714285,0.6542857142857142,0.9457142857142857,6,6,5,5,1
graph_17_raw,overall,random_feasible4,0.7714285714285715,0.45,0.9690476190476192,6,6,6,6,1
graph_17_raw,overall,random_quality4,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
graph_17_raw,overall,excess_hit4,0.19142857142857142,0.05428571428571425,0.34571428571428575,6,6,5,5,1
graph_17_raw,overall,excess_feasible4,0.061904761904761886,0.011904761904761899,0.1238095238095238,6,6,6,6,1
graph_17_raw,overall,excess_quality4,0.1875,0.07291666666666667,0.3125,6,6,6,6,1
graph_17_raw,overall,boundary_near_tie4,0.6666666666666666,0.3333333333333333,1.0,6,6,6,6,1
graph_17_raw,overall,score_spread,1.88132148984758e-05,5.773431115657646e-06,3.202626006258239e-05,6,6,6,6,1
graph_17_raw,overall,numerically_flat,0.0,0.0,0.0,6,6,6,6,1
graph_17_raw,overall,adjacent_near_tie_fraction,0.5,0.26190476190476186,0.7380952380952381,6,6,6,6,1
graph_17_raw,overall,intermediate_label_fraction,0.08333333333333333,0.020833333333333332,0.16666666666666666,6,6,6,6,1
graph_17_raw,overall,empirical_pool_quality,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
graph_17_raw,overall,brier,0.17592167488764057,0.10722712593694383,0.22889852712519954,6,6,6,6,1
graph_17_raw,overall,bernoulli_brier,0.19675500822097391,0.11916803256188574,0.2482076205002577,6,6,6,6,1
graph_17_raw,overall,log_loss,0.5824272820621139,0.3968574498016888,0.6968465087433678,6,6,6,6,1
graph_17_raw,checkpoint_2,hit1,0.0,0.0,0.0,4,4,3,3,1
graph_17_raw,checkpoint_2,feasible1,0.25,0.0,0.75,4,4,4,4,1
graph_17_raw,checkpoint_2,quality1,0.125,0.0,0.375,4,4,4,4,1
graph_17_raw,checkpoint_2,regret1,0.625,0.25,1.0,4,4,4,4,1
graph_17_raw,checkpoint_2,random_hit1,0.20833333333333334,0.125,0.25,4,4,3,3,1
graph_17_raw,checkpoint_2,random_feasible1,0.25,0.09375,0.375,4,4,4,4,1
graph_17_raw,checkpoint_2,random_quality1,0.203125,0.0625,0.296875,4,4,4,4,1
graph_17_raw,checkpoint_2,excess_hit1,-0.20833333333333334,-0.25,-0.125,4,4,3,3,1
graph_17_raw,checkpoint_2,excess_feasible1,0.0,-0.3125,0.40625,4,4,4,4,1
graph_17_raw,checkpoint_2,excess_quality1,-0.078125,-0.28125,0.125,4,4,4,4,1
graph_17_raw,checkpoint_2,boundary_near_tie1,1.0,1.0,1.0,4,4,4,4,1
graph_17_raw,checkpoint_2,hit2,0.6666666666666666,0.0,1.0,4,4,3,3,1
graph_17_raw,checkpoint_2,feasible2,0.75,0.25,1.0,4,4,4,4,1
graph_17_raw,checkpoint_2,quality2,0.375,0.125,0.625,4,4,4,4,1
graph_17_raw,checkpoint_2,regret2,0.125,0.0,0.375,4,4,4,4,1
graph_17_raw,checkpoint_2,random_hit2,0.39285714285714285,0.25,0.46428571428571425,4,4,3,3,1
graph_17_raw,checkpoint_2,random_feasible2,0.4375,0.1607142857142857,0.6428571428571428,4,4,4,4,1
graph_17_raw,checkpoint_2,random_quality2,0.203125,0.0625,0.296875,4,4,4,4,1
graph_17_raw,checkpoint_2,excess_hit2,0.2738095238095238,-0.46428571428571425,0.75,4,4,3,3,1
graph_17_raw,checkpoint_2,excess_feasible2,0.3125,0.0892857142857143,0.4910714285714286,4,4,4,4,1
graph_17_raw,checkpoint_2,excess_quality2,0.171875,-0.03125,0.375,4,4,4,4,1
graph_17_raw,checkpoint_2,boundary_near_tie2,0.25,0.0,0.75,4,4,4,4,1
graph_17_raw,checkpoint_2,hit4,1.0,1.0,1.0,4,4,3,3,1
graph_17_raw,checkpoint_2,feasible4,0.75,0.25,1.0,4,4,4,4,1
graph_17_raw,checkpoint_2,quality4,0.3125,0.09375,0.46875,4,4,4,4,1
graph_17_raw,checkpoint_2,regret4,0.0,0.0,0.0,4,4,4,4,1
graph_17_raw,checkpoint_2,random_hit4,0.6904761904761904,0.5,0.7857142857142857,4,4,3,3,1
graph_17_raw,checkpoint_2,random_feasible4,0.6607142857142858,0.23214285714285715,0.9285714285714286,4,4,4,4,1
graph_17_raw,checkpoint_2,random_quality4,0.203125,0.0625,0.296875,4,4,4,4,1
graph_17_raw,checkpoint_2,excess_hit4,0.30952380952380953,0.2142857142857143,0.5,4,4,3,3,1
graph_17_raw,checkpoint_2,excess_feasible4,0.08928571428571427,0.01785714285714285,0.17857142857142858,4,4,4,4,1
graph_17_raw,checkpoint_2,excess_quality4,0.109375,0.03125,0.203125,4,4,4,4,1
graph_17_raw,checkpoint_2,boundary_near_tie4,1.0,1.0,1.0,4,4,4,4,1
graph_17_raw,checkpoint_2,score_spread,5.8947933318093115e-06,5.17344842505818e-06,6.553904254844034e-06,4,4,4,4,1
graph_17_raw,checkpoint_2,numerically_flat,0.0,0.0,0.0,4,4,4,4,1
graph_17_raw,checkpoint_2,adjacent_near_tie_fraction,0.7142857142857143,0.6071428571428571,0.8214285714285714,4,4,4,4,1
graph_17_raw,checkpoint_2,intermediate_label_fraction,0.09375,0.0,0.1875,4,4,4,4,1
graph_17_raw,checkpoint_2,empirical_pool_quality,0.203125,0.0625,0.296875,4,4,4,4,1
graph_17_raw,checkpoint_2,brier,0.14187112929674633,0.06529114017374414,0.205249327557818,4,4,4,4,1
graph_17_raw,checkpoint_2,bernoulli_brier,0.16530862929674636,0.06529114017374414,0.23198587730548934,4,4,4,4,1
graph_17_raw,checkpoint_2,log_loss,0.517334331057429,0.2671119214164615,0.6841449072306424,4,4,4,4,1
graph_17_raw,checkpoint_3,hit1,1.0,1.0,1.0,2,2,2,2,0
graph_17_raw,checkpoint_3,feasible1,1.0,1.0,1.0,2,2,2,2,0
graph_17_raw,checkpoint_3,quality1,1.0,1.0,1.0,2,2,2,2,0
graph_17_raw,checkpoint_3,regret1,0.0,0.0,0.0,2,2,2,2,0
graph_17_raw,checkpoint_3,random_hit1,0.5,0.5,0.5,2,2,2,2,0
graph_17_raw,checkpoint_3,random_feasible1,0.5625,0.5,0.625,2,2,2,2,0
graph_17_raw,checkpoint_3,random_quality1,0.53125,0.5,0.5625,2,2,2,2,0
graph_17_raw,checkpoint_3,excess_hit1,0.5,0.5,0.5,2,2,2,2,0
graph_17_raw,checkpoint_3,excess_feasible1,0.4375,0.375,0.5,2,2,2,2,0
graph_17_raw,checkpoint_3,excess_quality1,0.46875,0.4375,0.5,2,2,2,2,0
graph_17_raw,checkpoint_3,boundary_near_tie1,0.0,0.0,0.0,2,2,2,2,0
graph_17_raw,checkpoint_3,hit2,1.0,1.0,1.0,2,2,2,2,0
graph_17_raw,checkpoint_3,feasible2,1.0,1.0,1.0,2,2,2,2,0
graph_17_raw,checkpoint_3,quality2,0.75,0.5,1.0,2,2,2,2,0
graph_17_raw,checkpoint_3,regret2,0.0,0.0,0.0,2,2,2,2,0
graph_17_raw,checkpoint_3,random_hit2,0.7857142857142857,0.7857142857142857,0.7857142857142857,2,2,2,2,0
graph_17_raw,checkpoint_3,random_feasible2,0.8392857142857143,0.7857142857142857,0.8928571428571429,2,2,2,2,0
graph_17_raw,checkpoint_3,random_quality2,0.53125,0.5,0.5625,2,2,2,2,0
graph_17_raw,checkpoint_3,excess_hit2,0.2142857142857143,0.2142857142857143,0.2142857142857143,2,2,2,2,0
graph_17_raw,checkpoint_3,excess_feasible2,0.1607142857142857,0.1071428571428571,0.2142857142857143,2,2,2,2,0
graph_17_raw,checkpoint_3,excess_quality2,0.21875,0.0,0.4375,2,2,2,2,0
graph_17_raw,checkpoint_3,boundary_near_tie2,0.5,0.0,1.0,2,2,2,2,0
graph_17_raw,checkpoint_3,hit4,1.0,1.0,1.0,2,2,2,2,0
graph_17_raw,checkpoint_3,feasible4,1.0,1.0,1.0,2,2,2,2,0
graph_17_raw,checkpoint_3,quality4,0.875,0.75,1.0,2,2,2,2,0
graph_17_raw,checkpoint_3,regret4,0.0,0.0,0.0,2,2,2,2,0
graph_17_raw,checkpoint_3,random_hit4,0.9857142857142858,0.9857142857142858,0.9857142857142858,2,2,2,2,0
graph_17_raw,checkpoint_3,random_feasible4,0.9928571428571429,0.9857142857142858,1.0,2,2,2,2,0
graph_17_raw,checkpoint_3,random_quality4,0.53125,0.5,0.5625,2,2,2,2,0
graph_17_raw,checkpoint_3,excess_hit4,0.014285714285714235,0.014285714285714235,0.014285714285714235,2,2,2,2,0
graph_17_raw,checkpoint_3,excess_feasible4,0.0071428571428571175,0.0,0.014285714285714235,2,2,2,2,0
graph_17_raw,checkpoint_3,excess_quality4,0.34375,0.25,0.4375,2,2,2,2,0
graph_17_raw,checkpoint_3,boundary_near_tie4,0.0,0.0,0.0,2,2,2,2,0
graph_17_raw,checkpoint_3,score_spread,4.465005803180877e-05,4.413027388794344e-05,4.51698421756741e-05,2,2,2,2,0
graph_17_raw,checkpoint_3,numerically_flat,0.0,0.0,0.0,2,2,2,2,0
graph_17_raw,checkpoint_3,adjacent_near_tie_fraction,0.07142857142857142,0.0,0.14285714285714285,2,2,2,2,0
graph_17_raw,checkpoint_3,intermediate_label_fraction,0.0625,0.0,0.125,2,2,2,2,0
graph_17_raw,checkpoint_3,empirical_pool_quality,0.53125,0.5,0.5625,2,2,2,2,0
graph_17_raw,checkpoint_3,brier,0.24402276606942908,0.2328519466992608,0.25519358543959736,2,2,2,2,0
graph_17_raw,checkpoint_3,bernoulli_brier,0.2596477660694291,0.25519358543959736,0.2641019466992608,2,2,2,2,0
graph_17_raw,checkpoint_3,log_loss,0.7126131840714838,0.7036437621915099,0.7215826059514576,2,2,2,2,0
graph_29,overall,hit1,0.4,0.0,0.8,6,6,5,5,1
graph_29,overall,feasible1,0.5,0.16666666666666666,0.8333333333333334,6,6,6,6,1
graph_29,overall,quality1,0.4166666666666667,0.08333333333333333,0.75,6,6,6,6,1
graph_29,overall,regret1,0.4166666666666667,0.08333333333333333,0.75,6,6,6,6,1
graph_29,overall,random_hit1,0.325,0.2,0.45,6,6,5,5,1
graph_29,overall,random_feasible1,0.3541666666666667,0.1875,0.5,6,6,6,6,1
graph_29,overall,random_quality1,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
graph_29,overall,excess_hit1,0.075,-0.225,0.375,6,6,5,5,1
graph_29,overall,excess_feasible1,0.14583333333333334,-0.14583333333333334,0.4375,6,6,6,6,1
graph_29,overall,excess_quality1,0.10416666666666667,-0.14583333333333334,0.3541666666666667,6,6,6,6,1
graph_29,overall,boundary_near_tie1,0.8333333333333334,0.5,1.0,6,6,6,6,1
graph_29,overall,hit2,0.6,0.2,1.0,6,6,5,5,1
graph_29,overall,feasible2,0.6666666666666666,0.3333333333333333,1.0,6,6,6,6,1
graph_29,overall,quality2,0.375,0.125,0.625,6,6,6,6,1
graph_29,overall,regret2,0.25,0.0,0.5833333333333334,6,6,6,6,1
graph_29,overall,random_hit2,0.55,0.37857142857142856,0.7214285714285714,6,6,5,5,1
graph_29,overall,random_feasible2,0.5714285714285714,0.31547619047619047,0.7738095238095237,6,6,6,6,1
graph_29,overall,random_quality2,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
graph_29,overall,excess_hit2,0.05,-0.32857142857142857,0.42857142857142866,6,6,5,5,1
graph_29,overall,excess_feasible2,0.09523809523809525,-0.14285714285714288,0.2916666666666667,6,6,6,6,1
graph_29,overall,excess_quality2,0.0625,-0.10416666666666667,0.2604166666666667,6,6,6,6,1
graph_29,overall,boundary_near_tie2,0.6666666666666666,0.3333333333333333,1.0,6,6,6,6,1
graph_29,overall,hit4,1.0,1.0,1.0,6,6,5,5,1
graph_29,overall,feasible4,0.8333333333333334,0.5,1.0,6,6,6,6,1
graph_29,overall,quality4,0.4375,0.20833333333333334,0.6666666666666666,6,6,6,6,1
graph_29,overall,regret4,0.0,0.0,0.0,6,6,6,6,1
graph_29,overall,random_hit4,0.8085714285714285,0.6542857142857142,0.9457142857142857,6,6,5,5,1
graph_29,overall,random_feasible4,0.7714285714285715,0.45,0.9690476190476192,6,6,6,6,1
graph_29,overall,random_quality4,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
graph_29,overall,excess_hit4,0.19142857142857142,0.05428571428571425,0.34571428571428575,6,6,5,5,1
graph_29,overall,excess_feasible4,0.061904761904761886,0.011904761904761899,0.1238095238095238,6,6,6,6,1
graph_29,overall,excess_quality4,0.125,0.03125,0.21875,6,6,6,6,1
graph_29,overall,boundary_near_tie4,0.6666666666666666,0.3333333333333333,1.0,6,6,6,6,1
graph_29,overall,score_spread,9.902724966812567e-06,1.4290286651415702e-06,1.9449737793687343e-05,6,6,6,6,1
graph_29,overall,numerically_flat,0.0,0.0,0.0,6,6,6,6,1
graph_29,overall,adjacent_near_tie_fraction,0.7142857142857143,0.42857142857142855,0.9761904761904763,6,6,6,6,1
graph_29,overall,intermediate_label_fraction,0.08333333333333333,0.020833333333333332,0.16666666666666666,6,6,6,6,1
graph_29,overall,empirical_pool_quality,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
graph_29,overall,brier,0.18976478393198745,0.11035012037098131,0.2509438199080259,6,6,6,6,1
graph_29,overall,bernoulli_brier,0.21059811726532077,0.1207669537482356,0.270484221093942,6,6,6,6,1
graph_29,overall,log_loss,0.627713609699574,0.40564394844209484,0.7686944765486281,6,6,6,6,1
graph_29,checkpoint_2,hit1,0.0,0.0,0.0,4,4,3,3,1
graph_29,checkpoint_2,feasible1,0.25,0.0,0.75,4,4,4,4,1
graph_29,checkpoint_2,quality1,0.125,0.0,0.375,4,4,4,4,1
graph_29,checkpoint_2,regret1,0.625,0.25,1.0,4,4,4,4,1
graph_29,checkpoint_2,random_hit1,0.20833333333333334,0.125,0.25,4,4,3,3,1
graph_29,checkpoint_2,random_feasible1,0.25,0.09375,0.375,4,4,4,4,1
graph_29,checkpoint_2,random_quality1,0.203125,0.0625,0.296875,4,4,4,4,1
graph_29,checkpoint_2,excess_hit1,-0.20833333333333334,-0.25,-0.125,4,4,3,3,1
graph_29,checkpoint_2,excess_feasible1,0.0,-0.3125,0.40625,4,4,4,4,1
graph_29,checkpoint_2,excess_quality1,-0.078125,-0.28125,0.125,4,4,4,4,1
graph_29,checkpoint_2,boundary_near_tie1,1.0,1.0,1.0,4,4,4,4,1
graph_29,checkpoint_2,hit2,0.3333333333333333,0.0,1.0,4,4,3,3,1
graph_29,checkpoint_2,feasible2,0.5,0.0,1.0,4,4,4,4,1
graph_29,checkpoint_2,quality2,0.25,0.0,0.5625,4,4,4,4,1
graph_29,checkpoint_2,regret2,0.375,0.0,0.75,4,4,4,4,1
graph_29,checkpoint_2,random_hit2,0.39285714285714285,0.25,0.46428571428571425,4,4,3,3,1
graph_29,checkpoint_2,random_feasible2,0.4375,0.1607142857142857,0.6428571428571428,4,4,4,4,1
graph_29,checkpoint_2,random_quality2,0.203125,0.0625,0.296875,4,4,4,4,1
graph_29,checkpoint_2,excess_hit2,-0.059523809523809534,-0.46428571428571425,0.75,4,4,3,3,1
graph_29,checkpoint_2,excess_feasible2,0.06250000000000003,-0.2589285714285714,0.3571428571428572,4,4,4,4,1
graph_29,checkpoint_2,excess_quality2,0.046875,-0.1875,0.359375,4,4,4,4,1
graph_29,checkpoint_2,boundary_near_tie2,1.0,1.0,1.0,4,4,4,4,1
graph_29,checkpoint_2,hit4,1.0,1.0,1.0,4,4,3,3,1
graph_29,checkpoint_2,feasible4,0.75,0.25,1.0,4,4,4,4,1
graph_29,checkpoint_2,quality4,0.25,0.09375,0.375,4,4,4,4,1
graph_29,checkpoint_2,regret4,0.0,0.0,0.0,4,4,4,4,1
graph_29,checkpoint_2,random_hit4,0.6904761904761904,0.5,0.7857142857142857,4,4,3,3,1
graph_29,checkpoint_2,random_feasible4,0.6607142857142858,0.23214285714285715,0.9285714285714286,4,4,4,4,1
graph_29,checkpoint_2,random_quality4,0.203125,0.0625,0.296875,4,4,4,4,1
graph_29,checkpoint_2,excess_hit4,0.30952380952380953,0.2142857142857143,0.5,4,4,3,3,1
graph_29,checkpoint_2,excess_feasible4,0.08928571428571427,0.01785714285714285,0.17857142857142858,4,4,4,4,1
graph_29,checkpoint_2,excess_quality4,0.046875,0.0,0.09375,4,4,4,4,1
graph_29,checkpoint_2,boundary_near_tie4,1.0,1.0,1.0,4,4,4,4,1
graph_29,checkpoint_2,score_spread,1.5004851323767443e-06,1.186479818639924e-06,1.8718081199395331e-06,4,4,4,4,1
graph_29,checkpoint_2,numerically_flat,0.0,0.0,0.0,4,4,4,4,1
graph_29,checkpoint_2,adjacent_near_tie_fraction,0.9642857142857143,0.8928571428571429,1.0,4,4,4,4,1
graph_29,checkpoint_2,intermediate_label_fraction,0.09375,0.0,0.1875,4,4,4,4,1
graph_29,checkpoint_2,empirical_pool_quality,0.203125,0.0625,0.296875,4,4,4,4,1
graph_29,checkpoint_2,brier,0.15038599238295924,0.059571215945602815,0.22167190273044496,4,4,4,4,1
graph_29,checkpoint_2,bernoulli_brier,0.17382349238295924,0.059571215945602815,0.24999044672453438,4,4,4,4,1
graph_29,checkpoint_2,log_loss,0.5592391567688193,0.24023811060686318,0.7718992839601837,4,4,4,4,1
graph_29,checkpoint_3,hit1,1.0,1.0,1.0,2,2,2,2,0
graph_29,checkpoint_3,feasible1,1.0,1.0,1.0,2,2,2,2,0
graph_29,checkpoint_3,quality1,1.0,1.0,1.0,2,2,2,2,0
graph_29,checkpoint_3,regret1,0.0,0.0,0.0,2,2,2,2,0
graph_29,checkpoint_3,random_hit1,0.5,0.5,0.5,2,2,2,2,0
graph_29,checkpoint_3,random_feasible1,0.5625,0.5,0.625,2,2,2,2,0
graph_29,checkpoint_3,random_quality1,0.53125,0.5,0.5625,2,2,2,2,0
graph_29,checkpoint_3,excess_hit1,0.5,0.5,0.5,2,2,2,2,0
graph_29,checkpoint_3,excess_feasible1,0.4375,0.375,0.5,2,2,2,2,0
graph_29,checkpoint_3,excess_quality1,0.46875,0.4375,0.5,2,2,2,2,0
graph_29,checkpoint_3,boundary_near_tie1,0.5,0.0,1.0,2,2,2,2,0
graph_29,checkpoint_3,hit2,1.0,1.0,1.0,2,2,2,2,0
graph_29,checkpoint_3,feasible2,1.0,1.0,1.0,2,2,2,2,0
graph_29,checkpoint_3,quality2,0.625,0.5,0.75,2,2,2,2,0
graph_29,checkpoint_3,regret2,0.0,0.0,0.0,2,2,2,2,0
graph_29,checkpoint_3,random_hit2,0.7857142857142857,0.7857142857142857,0.7857142857142857,2,2,2,2,0
graph_29,checkpoint_3,random_feasible2,0.8392857142857143,0.7857142857142857,0.8928571428571429,2,2,2,2,0
graph_29,checkpoint_3,random_quality2,0.53125,0.5,0.5625,2,2,2,2,0
graph_29,checkpoint_3,excess_hit2,0.2142857142857143,0.2142857142857143,0.2142857142857143,2,2,2,2,0
graph_29,checkpoint_3,excess_feasible2,0.1607142857142857,0.1071428571428571,0.2142857142857143,2,2,2,2,0
graph_29,checkpoint_3,excess_quality2,0.09375,0.0,0.1875,2,2,2,2,0
graph_29,checkpoint_3,boundary_near_tie2,0.0,0.0,0.0,2,2,2,2,0
graph_29,checkpoint_3,hit4,1.0,1.0,1.0,2,2,2,2,0
graph_29,checkpoint_3,feasible4,1.0,1.0,1.0,2,2,2,2,0
graph_29,checkpoint_3,quality4,0.8125,0.75,0.875,2,2,2,2,0
graph_29,checkpoint_3,regret4,0.0,0.0,0.0,2,2,2,2,0
graph_29,checkpoint_3,random_hit4,0.9857142857142858,0.9857142857142858,0.9857142857142858,2,2,2,2,0
graph_29,checkpoint_3,random_feasible4,0.9928571428571429,0.9857142857142858,1.0,2,2,2,2,0
graph_29,checkpoint_3,random_quality4,0.53125,0.5,0.5625,2,2,2,2,0
graph_29,checkpoint_3,excess_hit4,0.014285714285714235,0.014285714285714235,0.014285714285714235,2,2,2,2,0
graph_29,checkpoint_3,excess_feasible4,0.0071428571428571175,0.0,0.014285714285714235,2,2,2,2,0
graph_29,checkpoint_3,excess_quality4,0.28125,0.25,0.3125,2,2,2,2,0
graph_29,checkpoint_3,boundary_near_tie4,0.0,0.0,0.0,2,2,2,2,0
graph_29,checkpoint_3,score_spread,2.6707204635684212e-05,2.3487255060072876e-05,2.9927154211295548e-05,2,2,2,2,0
graph_29,checkpoint_3,numerically_flat,0.0,0.0,0.0,2,2,2,2,0
graph_29,checkpoint_3,adjacent_near_tie_fraction,0.21428571428571427,0.14285714285714285,0.2857142857142857,2,2,2,2,0
graph_29,checkpoint_3,intermediate_label_fraction,0.0625,0.0,0.125,2,2,2,2,0
graph_29,checkpoint_3,empirical_pool_quality,0.53125,0.5,0.5625,2,2,2,2,0
graph_29,checkpoint_3,brier,0.26852236703004384,0.2626371899635888,0.2744075440964989,2,2,2,2,0
graph_29,checkpoint_3,bernoulli_brier,0.28414736703004384,0.2744075440964989,0.2938871899635888,2,2,2,2,0
graph_29,checkpoint_3,log_loss,0.7646625155610836,0.744512599770767,0.7848124313514,2,2,2,2,0
graph_29_raw,overall,hit1,0.4,0.0,0.8,6,6,5,5,1
graph_29_raw,overall,feasible1,0.5,0.16666666666666666,0.8333333333333334,6,6,6,6,1
graph_29_raw,overall,quality1,0.4166666666666667,0.08333333333333333,0.75,6,6,6,6,1
graph_29_raw,overall,regret1,0.4166666666666667,0.08333333333333333,0.75,6,6,6,6,1
graph_29_raw,overall,random_hit1,0.325,0.2,0.45,6,6,5,5,1
graph_29_raw,overall,random_feasible1,0.3541666666666667,0.1875,0.5,6,6,6,6,1
graph_29_raw,overall,random_quality1,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
graph_29_raw,overall,excess_hit1,0.075,-0.225,0.375,6,6,5,5,1
graph_29_raw,overall,excess_feasible1,0.14583333333333334,-0.14583333333333334,0.4375,6,6,6,6,1
graph_29_raw,overall,excess_quality1,0.10416666666666667,-0.14583333333333334,0.3541666666666667,6,6,6,6,1
graph_29_raw,overall,boundary_near_tie1,0.8333333333333334,0.5,1.0,6,6,6,6,1
graph_29_raw,overall,hit2,0.6,0.2,1.0,6,6,5,5,1
graph_29_raw,overall,feasible2,0.6666666666666666,0.3333333333333333,1.0,6,6,6,6,1
graph_29_raw,overall,quality2,0.375,0.125,0.625,6,6,6,6,1
graph_29_raw,overall,regret2,0.25,0.0,0.5833333333333334,6,6,6,6,1
graph_29_raw,overall,random_hit2,0.55,0.37857142857142856,0.7214285714285714,6,6,5,5,1
graph_29_raw,overall,random_feasible2,0.5714285714285714,0.31547619047619047,0.7738095238095237,6,6,6,6,1
graph_29_raw,overall,random_quality2,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
graph_29_raw,overall,excess_hit2,0.05,-0.32857142857142857,0.42857142857142866,6,6,5,5,1
graph_29_raw,overall,excess_feasible2,0.09523809523809525,-0.14285714285714288,0.2916666666666667,6,6,6,6,1
graph_29_raw,overall,excess_quality2,0.0625,-0.10416666666666667,0.2604166666666667,6,6,6,6,1
graph_29_raw,overall,boundary_near_tie2,0.6666666666666666,0.3333333333333333,1.0,6,6,6,6,1
graph_29_raw,overall,hit4,1.0,1.0,1.0,6,6,5,5,1
graph_29_raw,overall,feasible4,0.8333333333333334,0.5,1.0,6,6,6,6,1
graph_29_raw,overall,quality4,0.4375,0.20833333333333334,0.6666666666666666,6,6,6,6,1
graph_29_raw,overall,regret4,0.0,0.0,0.0,6,6,6,6,1
graph_29_raw,overall,random_hit4,0.8085714285714285,0.6542857142857142,0.9457142857142857,6,6,5,5,1
graph_29_raw,overall,random_feasible4,0.7714285714285715,0.45,0.9690476190476192,6,6,6,6,1
graph_29_raw,overall,random_quality4,0.3125,0.16666666666666666,0.4479166666666667,6,6,6,6,1
graph_29_raw,overall,excess_hit4,0.19142857142857142,0.05428571428571425,0.34571428571428575,6,6,5,5,1
graph_29_raw,overall,excess_feasible4,0.061904761904761886,0.011904761904761899,0.1238095238095238,6,6,6,6,1
graph_29_raw,overall,excess_quality4,0.125,0.03125,0.21875,6,6,6,6,1
graph_29_raw,overall,boundary_near_tie4,0.6666666666666666,0.3333333333333333,1.0,6,6,6,6,1
